activity,time,prop,prop_relative,prop_smooth
Hiking,2023-01-01T13:20:00Z,4.5153245494803713e-4,0.8926076366166884,0.8892623407885992
Hiking,2023-01-01T13:25:00Z,4.52025713215793e-4,0.8935827295292762,0.8991707969951327
Hiking,2023-01-01T13:30:00Z,4.6099927251762e-4,0.9113220248394334,0.889207695581113
Hiking,2023-01-01T13:35:00Z,4.3641271995197505e-4,0.8627183323746296,0.8893564913632724
Hiking,2023-01-01T13:40:00Z,4.522515216966355e-4,0.8940291168757539,0.883198348745155
Hiking,2023-01-01T13:45:00Z,4.516538407504727e-4,0.8928475969850816,0.8882592759180822
Hiking,2023-01-01T13:50:00Z,4.440930470418259e-4,0.8779011138934106,0.8819015942177533
Hiking,2023-01-01T13:55:00Z,4.4260327477996545e-4,0.8749560717747674,0.8903428366645176
Hiking,2023-01-01T14:00:00Z,4.6446404347038017e-4,0.9181713243253747,0.8674752068223514
Hiking,2023-01-01T14:05:00Z,4.093897464495958e-4,0.8092982243669117,0.8531360906635785
Hiking,2023-01-01T14:10:00Z,4.2084261739136166e-4,0.8319387232984493,0.8259225759952497
Hiking,2023-01-01T14:15:00Z,4.2316554484046634e-4,0.836530780320388,0.8347775425212278
Hiking,2023-01-01T14:20:00Z,4.228278057152974e-4,0.8358631239448463,0.837800105849416
Hiking,2023-01-01T14:25:00Z,4.254295782815433e-4,0.841006413283014,0.8511562193486881
Hiking,2023-01-01T14:30:00Z,4.434344238064236e-4,0.8765991208182042,0.846767862942423
Hiking,2023-01-01T14:35:00Z,4.1616815394886696e-4,0.8226980547260507,0.8386802993772943
Hiking,2023-01-01T14:40:00Z,4.1315610912900767e-4,0.8167437225876277,0.8180080759023668
Hiking,2023-01-01T14:45:00Z,4.120628129262554e-4,0.8145824503934218,0.8276589830890075
Hiking,2023-01-01T14:50:00Z,4.308141113741591e-4,0.851650776285973,0.8594893370955644
Hiking,2023-01-01T14:55:00Z,4.614609990835319e-4,0.9122347846072982,0.9042370166648809
Hiking,2023-01-01T15:00:00Z,4.799706890645759e-4,0.9488254891013719,0.8972914765858286
Hiking,2023-01-01T15:05:00Z,4.202737463777707e-4,0.8308141560488158,0.869138386712906
Hiking,2023-01-01T15:10:00Z,4.187366263696366e-4,0.82777551498853,0.8261925782175473
Hiking,2023-01-01T15:15:00Z,4.1479728405157984e-4,0.8199880636152961,0.8084618386547451
Hiking,2023-01-01T15:20:00Z,3.933660524445817e-4,0.7776219373604093,0.7857425127508638
Hiking,2023-01-01T15:25:00Z,3.8425838784920144e-4,0.7596175372768862,0.7735149132216149
Hiking,2023-01-01T15:30:00Z,3.9624100756320985e-4,0.7833052650275492,0.7596862109633659
Hiking,2023-01-01T15:35:00Z,3.723799854765236e-4,0.7361358305856623,0.742330932038611
Hiking,2023-01-01T15:40:00Z,3.579204828916357e-4,0.7075517005026211,0.6945127193293472
Hiking,2023-01-01T15:45:00Z,3.2367337283733795e-4,0.6398506268997584,0.6603238609595173
Hiking,2023-01-01T15:50:00Z,3.2049589267362053e-4,0.6335692554761724,0.6312087670843297
Hiking,2023-01-01T15:55:00Z,3.137361987530784e-4,0.6202064188770586,0.6303676103246786
Hiking,2023-01-01T16:00:00Z,3.223968559408847e-4,0.6373271566208046,0.594114526929136
Hiking,2023-01-01T16:05:00Z,2.6547918743769595e-4,0.524810005289545,0.5586356269548682
Hiking,2023-01-01T16:10:00Z,2.5989437347486913e-4,0.513769718954255,0.5083358810293807
Hiking,2023-01-01T16:15:00Z,2.460633130851973e-4,0.4864279188443418,0.4973259756808803
Hiking,2023-01-01T16:20:00Z,2.487708509184262e-4,0.49178028924404393,0.48856192105388824
Hiking,2023-01-01T16:25:00Z,2.4659427966425415e-4,0.4874775550732789,0.49433599177636117
Hiking,2023-01-01T16:30:00Z,2.548258876635775e-4,0.5037501310117607,0.4708469239066275
Hiking,2023-01-01T16:35:00Z,2.1312447267368196e-4,0.421313085634843,0.45103714889640695
Hiking,2023-01-01T16:40:00Z,2.1653149740002067e-4,0.42804823004261716,0.42735842912810257
Hiking,2023-01-01T16:45:00Z,2.18891698793534e-4,0.43271397170684767,0.4222034936254977
Hiking,2023-01-01T16:50:00Z,2.0530148106872825e-4,0.4058482791270283,0.41578640497972835
Hiking,2023-01-01T16:55:00Z,2.0679309609922256e-4,0.40879696410530897,0.4041980342215213
Hiking,2023-01-01T17:00:00Z,2.013054987119356e-4,0.3979488594322267,0.3699180670069921
Hiking,2023-01-01T17:05:00Z,1.5327912393121626e-4,0.3030083774834405,0.33590808310658415
Hiking,2023-01-01T17:10:00Z,1.5518045838473383e-4,0.3067670124040854,0.29976289600941297
Hiking,2023-01-01T17:15:00Z,1.4645253399923138e-4,0.28951329814071297,0.3017017727792258
Hiking,2023-01-01T17:20:00Z,1.5622151121920874e-4,0.3088250077928791,0.3011968030456953
Hiking,2023-01-01T17:25:00Z,1.5441412988573147e-4,0.3052521032034938,0.3015007476415749
Hiking,2023-01-01T17:30:00Z,1.4691379215090675e-4,0.29042513192835184,0.26768145067446003
Hiking,2023-01-01T17:35:00Z,1.0489825487090232e-4,0.20736711689153448,0.228815100625551
Hiking,2023-01-01T17:40:00Z,9.543160139547872e-5,0.1886530530567666,0.2145111399126195
Hiking,2023-01-01T17:45:00Z,1.2520648572228013e-4,0.24751324978955744,0.22435209277361076
Hiking,2023-01-01T17:50:00Z,1.1983262050503634e-4,0.2368899754745082,0.24043106691285795
Hiking,2023-01-01T17:55:00Z,1.1983262050503634e-4,0.2368899754745082,0.23783095849979394
Hiking,2023-01-01T18:00:00Z,1.2126063105987146e-4,0.23971292455036533,0.23567362868924002
Hiking,2023-01-01T18:05:00Z,1.1655871475227736e-4,0.2304179860428465,0.23242761235090062
Hiking,2023-01-01T18:10:00Z,1.1490655333086126e-4,0.22715192645949006,0.22824061298727552
Hiking,2023-01-01T18:15:00Z,1.1490655333086126e-4,0.22715192645949006,0.22255718412959022
Hiking,2023-01-01T18:20:00Z,1.0793369583234e-4,0.21336769946979053,0.20560543806618628
Hiking,2023-01-01T18:25:00Z,8.918103900070054e-5,0.17629668826927825,0.19640277088035316
Hiking,2023-01-01T18:30:00Z,1.009408328865266e-4,0.19954392490199066,0.17774312674271284
Hiking,2023-01-01T18:35:00Z,7.96163212761655e-5,0.15738876705686952,0.17012010699907942
Hiking,2023-01-01T18:40:00Z,7.761254906931226e-5,0.15342762903837803,0.1558347699723698
Hiking,2023-01-01T18:45:00Z,7.926178926368933e-5,0.1566879138218618,0.15367581995662483
Hiking,2023-01-01T18:50:00Z,7.633995674354369e-5,0.1509119170096346,0.1550346453428559
Hiking,2023-01-01T18:55:00Z,7.96746659636385e-5,0.15750410519707123,0.15530670913459235
Hiking,2023-01-01T19:00:00Z,7.96746659636385e-5,0.15750410519707123,0.149906898872474
Hiking,2023-01-01T19:05:00Z,6.814534978336951e-5,0.1347124862232795,0.14230969254787673
Hiking,2023-01-01T19:10:00Z,6.814534978336951e-5,0.1347124862232795,0.1347124862232795
Hiking,2023-01-01T19:15:00Z,6.814534978336951e-5,0.1347124862232795,0.12081786960016812
Hiking,2023-01-01T19:20:00Z,4.705925294632395e-5,0.09302863635394534,0.10692325297705674
Hiking,2023-01-01T19:25:00Z,4.705925294632395e-5,0.09302863635394534,0.088155258050938
Hiking,2023-01-01T19:30:00Z,3.966354498200026e-5,0.07840850144492337,0.08208677314727462
Hiking,2023-01-01T19:35:00Z,3.78498833175172e-5,0.07482318164295515,0.07601828824361122
Hiking,2023-01-01T19:40:00Z,3.78498833175172e-5,0.07482318164295515,0.078035608502512
Hiking,2023-01-01T19:45:00Z,4.272497600124563e-5,0.08446046222162569,0.07867113080843095
Hiking,2023-01-01T19:50:00Z,3.88143348924113e-5,0.07672974856071202,0.07748736795703905
Hiking,2023-01-01T19:55:00Z,3.6053436622109394e-5,0.07127189308877946,0.0710600174334946
Hiking,2023-01-01T20:00:00Z,3.29710015504741e-5,0.06517841065099232,0.06340945477984487
Hiking,2023-01-01T20:05:00Z,2.7204046580863887e-5,0.05377806059976282,0.058493713488646036
Hiking,2023-01-01T20:10:00Z,2.8593439725205364e-5,0.05652466921518294,0.05560913301004291
Hiking,2023-01-01T20:15:00Z,2.8593439725205364e-5,0.05652466921518294,0.04947024261599283
Hiking,2023-01-01T20:20:00Z,1.7887831471651167e-5,0.03536138941761262,0.06253827877514827
Hiking,2023-01-01T20:25:00Z,4.8425140260477886e-5,0.09572877769264926,0.08030400447755327
Hiking,2023-01-01T20:30:00Z,5.555422768377343e-5,0.10982184632239794,0.1001856528193017
Hiking,2023-01-01T20:35:00Z,4.805968677256535e-5,0.0950063344428579,0.09994483840270457
Hiking,2023-01-01T20:40:00Z,4.805968677256535e-5,0.0950063344428579,0.0950063344428579
Hiking,2023-01-01T20:45:00Z,4.805968677256535e-5,0.0950063344428579,0.09179390758330104
Hiking,2023-01-01T20:50:00Z,4.3184594088836914e-5,0.08536905386418735,0.08858148072374421
Hiking,2023-01-01T20:55:00Z,4.3184594088836914e-5,0.08536905386418735,0.08536905386418735
Hiking,2023-01-01T21:00:00Z,4.3184594088836914e-5,0.08536905386418735,0.08424392081484666
Hiking,2023-01-01T21:05:00Z,4.14771224056315e-5,0.0819936547161653,0.08311878776550598
Hiking,2023-01-01T21:10:00Z,4.14771224056315e-5,0.0819936547161653,0.080726632862184
Hiking,2023-01-01T21:15:00Z,3.955432408507443e-5,0.07819258915422138,0.07945961100820269
Hiking,2023-01-01T21:20:00Z,3.955432408507443e-5,0.07819258915422138,0.07819258915422138
Hiking,2023-01-01T21:25:00Z,3.955432408507443e-5,0.07819258915422138,0.07349489961097182
Hiking,2023-01-01T21:30:00Z,3.242523666177889e-5,0.0640995205244727,0.0675531659845769
Hiking,2023-01-01T21:35:00Z,3.053730878882672e-5,0.06036738827503663,0.061611432358181985
Hiking,2023-01-01T21:40:00Z,3.053730878882672e-5,0.06036738827503663,0.06036738827503663
Hiking,2023-01-01T21:45:00Z,3.053730878882672e-5,0.06036738827503663,0.06036738827503663
Hiking,2023-01-01T21:50:00Z,3.053730878882672e-5,0.06036738827503663,0.06036738827503663
Hiking,2023-01-01T21:55:00Z,3.053730878882672e-5,0.06036738827503663,0.06036738827503663
Hiking,2023-01-01T22:00:00Z,3.053730878882672e-5,0.06036738827503663,0.06036738827503663
Hiking,2023-01-01T22:05:00Z,3.053730878882672e-5,0.06036738827503663,0.06036738827503663
Hiking,2023-01-01T22:10:00Z,3.053730878882672e-5,0.06036738827503663,0.06036738827503663
Hiking,2023-01-01T22:15:00Z,3.053730878882672e-5,0.06036738827503663,0.06036738827503663
Hiking,2023-01-01T22:20:00Z,3.053730878882672e-5,0.06036738827503663,0.04024492551669109
Hiking,2023-01-01T22:25:00Z,0,0,0.020122462758345543
Hiking,2023-01-01T22:30:00Z,0,0,0
Hiking,2023-01-01T22:35:00Z,0,0,0
Hiking,2023-01-01T22:40:00Z,0,0,0
Hiking,2023-01-01T22:45:00Z,0,0,0
Hiking,2023-01-01T22:50:00Z,0,0,0
Hiking,2023-01-01T22:55:00Z,0,0,0
Hiking,2023-01-01T23:00:00Z,0,0,0
Hiking,2023-01-01T23:05:00Z,0,0,0
Hiking,2023-01-01T23:10:00Z,0,0,0
Hiking,2023-01-01T23:15:00Z,0,0,0
Hiking,2023-01-01T23:20:00Z,0,0,0
Hiking,2023-01-01T23:25:00Z,0,0,0
Hiking,2023-01-01T23:30:00Z,0,0,0
Hiking,2023-01-01T23:35:00Z,0,0,0
Hiking,2023-01-01T23:40:00Z,0,0,0
Hiking,2023-01-01T23:45:00Z,0,0,0
Hiking,2023-01-01T23:50:00Z,0,0,0
Hiking,2023-01-01T23:55:00Z,0,0,0
Hiking,2023-01-02T00:00:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:00:00Z,1.8231001499236595e-6,0.0037754090960263535,0.0037754090960263535
"Skiing, ice skating, snowboarding",2023-01-02T00:05:00Z,0,0,0.0012584696986754512
"Skiing, ice skating, snowboarding",2023-01-02T00:10:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:15:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:20:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:25:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:30:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:35:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:40:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:45:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:50:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T00:55:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:00:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:05:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:10:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:15:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:20:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:25:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:30:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:35:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:40:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:45:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:50:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T01:55:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T02:00:00Z,0,0,0.004673017324568239
"Skiing, ice skating, snowboarding",2023-01-02T02:05:00Z,6.769633463549361e-6,0.014019051973704717,0.009346034649136479
"Skiing, ice skating, snowboarding",2023-01-02T02:10:00Z,6.769633463549361e-6,0.014019051973704717,0.014019051973704717
"Skiing, ice skating, snowboarding",2023-01-02T02:15:00Z,6.769633463549361e-6,0.014019051973704717,0.014019051973704717
"Skiing, ice skating, snowboarding",2023-01-02T02:20:00Z,6.769633463549361e-6,0.014019051973704717,0.014019051973704717
"Skiing, ice skating, snowboarding",2023-01-02T02:25:00Z,6.769633463549361e-6,0.014019051973704717,0.009346034649136479
"Skiing, ice skating, snowboarding",2023-01-02T02:30:00Z,0,0,0.004673017324568239
"Skiing, ice skating, snowboarding",2023-01-02T02:35:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T02:40:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T02:45:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T02:50:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-02T02:55:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:00:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:05:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:10:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:15:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:20:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:25:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:30:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:35:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:40:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:45:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:50:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T03:55:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:00:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:05:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:10:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:15:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:20:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:25:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:30:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:35:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:40:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:45:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:50:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T04:55:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:00:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:05:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:10:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:15:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:20:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:25:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:30:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:35:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:40:00Z,0,0,0
"Skiing, ice skating, snowboarding",2023-01-01T05:45:00Z,0,0,0.0017890197725578605
"Skiing, ice skating, snowboarding",2023-01-01T05:50:00Z,2.5916891117834984e-6,0.005367059317673581,0.003578039545115721
"Skiing, ice skating, snowboarding",2023-01-01T05:55:00Z,2.5916891117834984e-6,0.005367059317673581,0.005367059317673581
"Skiing, ice skating, snowboarding",2023-01-01T06:00:00Z,2.5916891117834984e-6,0.005367059317673581,0.005367059317673581
"Skiing, ice skating, snowboarding",2023-01-01T06:05:00Z,2.5916891117834984e-6,0.005367059317673581,0.005367059317673581
"Skiing, ice skating, snowboarding",2023-01-01T06:10:00Z,2.5916891117834984e-6,0.005367059317673581,0.005367059317673581
"Skiing, ice skating, snowboarding",2023-01-01T06:15:00Z,2.5916891117834984e-6,0.005367059317673581,0.01675490575825341
"Skiing, ice skating, snowboarding",2023-01-01T06:20:00Z,1.9088855928735865e-5,0.039530598639413064,0.028142752198833238
"Skiing, ice skating, snowboarding",2023-01-01T06:25:00Z,1.9088855928735865e-5,0.039530598639413064,0.039530598639413064
"Skiing, ice skating, snowboarding",2023-01-01T06:30:00Z,1.9088855928735865e-5,0.039530598639413064,0.0406103257906829
"Skiing, ice skating, snowboarding",2023-01-01T06:35:00Z,2.065301812781661e-5,0.04276978009322256,0.041690052941952736
"Skiing, ice skating, snowboarding",2023-01-01T06:40:00Z,2.065301812781661e-5,0.04276978009322256,0.042769780093222555
"Skiing, ice skating, snowboarding",2023-01-01T06:45:00Z,2.065301812781661e-5,0.04276978009322256,0.042769780093222555
"Skiing, ice skating, snowboarding",2023-01-01T06:50:00Z,2.065301812781661e-5,0.04276978009322256,0.042769780093222555
"Skiing, ice skating, snowboarding",2023-01-01T06:55:00Z,2.065301812781661e-5,0.04276978009322256,0.049251160780148316
"Skiing, ice skating, snowboarding",2023-01-01T07:00:00Z,3.0042363071507583e-5,0.06221392215399981,0.053943521694516196
"Skiing, ice skating, snowboarding",2023-01-01T07:05:00Z,2.745067395972409e-5,0.05684686283632624,0.0586358826088841
"Skiing, ice skating, snowboarding",2023-01-01T07:10:00Z,2.745067395972409e-5,0.05684686283632624,0.05684686283632625
"Skiing, ice skating, snowboarding",2023-01-01T07:15:00Z,2.745067395972409e-5,0.05684686283632624,0.060596886120837794
"Skiing, ice skating, snowboarding",2023-01-01T07:20:00Z,3.288319889012636e-5,0.06809693268986089,0.06434690940534933
"Skiing, ice skating, snowboarding",2023-01-01T07:25:00Z,3.288319889012636e-5,0.06809693268986089,0.07071917271685989
"Skiing, ice skating, snowboarding",2023-01-01T07:30:00Z,3.668194445498922e-5,0.07596365277085786,0.07583838585427495
"Skiing, ice skating, snowboarding",2023-01-01T07:35:00Z,4.029922030735673e-5,0.08345457210210612,0.08095759899169003
"Skiing, ice skating, snowboarding",2023-01-01T07:40:00Z,4.029922030735673e-5,0.08345457210210612,0.08345457210210612
"Skiing, ice skating, snowboarding",2023-01-01T07:45:00Z,4.029922030735673e-5,0.08345457210210612,0.08476472263431689
"Skiing, ice skating, snowboarding",2023-01-01T07:50:00Z,4.2197188636836534e-5,0.0873850236987384,0.08607487316652764
"Skiing, ice skating, snowboarding",2023-01-01T07:55:00Z,4.2197188636836534e-5,0.0873850236987384,0.09403421460048682
